AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA-SK0002R,SK,2008.0,rural,background,68.7,2.406485018900581
STA-LT00002,LT,170.0,urban,background,85.8,15.110466419634733
STA-LT00004,LT,124.0,urban,industrial,85.8,21.004884092176773
STA-NL00247,NL,22.0,urban,background,529.9,19.127269878125443
STA-NL00246,NL,1.0,rural,background,512.3,18.65824085457953
STA-NL00241,NL,1.0,suburban,background,512.3,21.338321470855007
STA-NL00237,NL,18.0,urban,traffic,529.9,27.82240330481594
STA-NL00236,NL,17.0,urban,traffic,529.9,22.68733209896492
STA-NL00235,NL,18.0,rural,background,512.3,16.71956117584165
STA-NL00230,NL,15.0,rural,background,524.9,24.78443092590915
STA-NL00138,NL,98.0,urban,background,918.9,16.30543142132273
STA-NL00136,NL,100.0,urban,traffic,918.9,26.507219727216192
STA-NL00133,NL,96.0,suburban,background,918.9,13.427029275428767
STA-NL00131,NL,28.0,rural,background,336.2,17.254750954171598
STA-NL00107,NL,32.0,rural,background,354.3,16.848970926644185
STA-MT00008,MT,86.0,urban,background,1843.2,10.977042370280866
STA-MT00005,MT,2.0,urban,traffic,1843.2,34.618466044098675
STA-MT00004,MT,56.0,urban,background,1843.2,13.725942884715787
STA-MK0048A,MK,255.0,urban,background,347.4,17.244617749001602
STA-MK0045A,MK,268.0,suburban,industrial,347.4,11.968886754651578
STA-NL00404,NL,2.0,urban,background,3352.0,24.510245560754317
STA-NL00437,NL,-1.0,rural,background,1183.2,19.373075071398198
STA-NL00442,NL,1.0,urban,background,848.6,20.920467939966734
STA-NL00489,NL,0.0,urban,traffic,1183.2,32.3345333602144
STA-NL00938,NL,-1.0,suburban,background,312.9,10.815857223354573
STA-NL00937,NL,2.0,urban,traffic,312.9,24.916679786277736
STA-NL00934,NL,1.0,rural,background,206.7,8.585926135854972
STA-NL00918,NL,1.0,rural,background,164.1,10.232094974952627
STA-NL00818,NL,1.0,rural,background,257.1,11.156854060472007
STA-NL00807,NL,7.0,rural,background,418.5,11.98869665412166
STA-MK0044A,MK,269.0,urban,industrial,37.6,28.5497359683551
STA-NL00742,NL,30.0,urban,background,810.6,20.8301748013122
STA-NL00738,NL,18.0,rural,background,374.1,14.34359186114788
STA-NL00722,NL,19.0,rural,background,257.8,13.87339169549546
STA-NL00644,NL,1.0,rural,background,926.1,17.199439473657726
STA-NL00643,NL,2.0,urban,background,926.1,19.912335503856283
STA-NL00639,NL,1.0,urban,traffic,926.1,28.735433325755835
STA-NL00636,NL,1.0,urban,traffic,926.1,24.816486018266502
STA-NL00617,NL,1.0,rural-regional,background,288.6,13.38798336689308
STA-NL00496,NL,0.0,rural,industrial,1183.2,27.1272209926652
STA-NL00741,NL,30.0,urban,traffic,810.6,31.491848062153558
STA-LT00003,LT,119.0,urban,traffic,85.8,33.27147032286186
STA-MK0043A,MK,270.0,urban,traffic,347.4,45.523791557629224
STA-MK0041A,MK,84.0,urban,traffic,133.2,27.935589761257162
STA-LU0108A,LU,292.0,urban,traffic,235.1,39.512252083816534
STA-LU0105A,LU,319.0,rural-regional,background,235.1,9.116990808992961
STA-LU0104A,LU,288.0,rural,background,235.1,10.102070192913745
STA-LU0103A,LU,510.0,rural-regional,background,235.1,7.8865923075818705
STA-LU0102A,LU,287.0,urban,background,235.1,26.002219348226863
STA-LU0101A,LU,275.0,urban,background,235.1,30.632842716146456
STA-LT00053,LT,155.0,rural,background,31.6,7.3131994220133905
STA-LT00052,LT,130.0,rural-remote,background,26.5,4.378308173545103
STA-LT00044,LT,73.0,urban,background,71.8,12.707404115715553
STA-LT00043,LT,44.0,urban,industrial,71.8,17.140621986149718
STA-LT00042,LT,40.0,urban,industrial,71.8,11.232008971972014
STA-LT00041,LT,31.0,urban,traffic,71.8,21.45062151884456
STA-LT00033,LT,12.0,urban,traffic,67.9,28.102377705248298
STA-LT00031,LT,6.0,urban,traffic,67.9,20.56436739294769
STA-LT00023,LT,67.0,urban,industrial,31.6,8.649139930954595
STA-LT00022,LT,122.0,urban,traffic,31.7,24.44769305719618
STA-LT00012,LT,52.0,urban,background,28.2,16.254168700567238
STA-LU0109A,LU,303.0,urban,traffic,235.1,31.45072132348521
STA-LU0110A,LU,289.0,urban,traffic,235.1,47.23006402406578
STA-LU0111A,LU,284.0,urban,traffic,235.1,42.06124267204224
STA-LU0112A,LU,159.0,urban,traffic,235.1,41.508851109964844
STA-MK0040A,MK,191.0,urban,traffic,37.6,20.889224047541376
STA-MK0038A,MK,600.0,urban,traffic,48.4,23.300151802811236
STA-MK0037A,MK,586.0,urban,industrial,48.4,9.973647850889247
STA-MK0036A,MK,337.0,urban,background,76.3,19.99675506390236
STA-MK0035A,MK,620.0,urban,industrial,65.9,17.67273225236737
STA-MK0034A,MK,349.0,urban,traffic,49.6,15.749435550543804
STA-MK0031A,MK,235.0,urban,industrial,347.4,35.031713011067176
STA-MK0030A,MK,250.0,suburban,background,347.4,5.535909824098432
STA-MK0042A,MK,1333.0,rural,background,133.2,1.5030497711396602
STA-ME0009A,ME,629.0,urban,background,45.7,16.06074194178594
STA-ME0001A,ME,777.0,urban,background,45.7,21.35439391589962
STA-LV0RKE2,LV,7.0,urban,background,2462.4,24.637421503887463
STA-LV00RZ2,LV,157.0,urban,traffic,18.7,11.32942191744852
STA-LV00RZ1,LV,157.0,urban,traffic,18.7,14.184678063545794
STA-LV00RP5,LV,8.0,urban,background,2462.4,26.743184056516093
STA-LV000L2,LV,4.0,urban,traffic,18.0,16.516760593757223
STA-LV000L1,LV,4.0,urban,traffic,18.0,22.65445819343648
STA-ME0002A,ME,37.0,urban,traffic,45.7,18.627732461955173
STA.IT1804A,IT,182.0,urban,traffic,55.3,25.899500932917782
STA.IT1822A,IT,10.0,urban,traffic,262.0,22.261243395851146
STA_PL0244A,PL,67.0,urban,background,2088.8,21.49776205088925
STA_PL0242A,PL,255.0,urban,background,535.5,23.20936727782848
STA_PL0240A,PL,252.0,urban,background,438.0,23.348948359960843
STA_PL0237A,PL,293.0,urban,background,379.8,26.93682366094901
STA_PL0222A,PL,195.0,urban,background,110.6,16.234038453792547
STA_PL0213A,PL,150.0,urban,background,79.9,15.160947789460433
STA_PL0245A,PL,84.0,urban,background,2088.8,23.500860964491306
STA_PL0212A,PL,90.0,urban,background,79.9,14.043565580706284
STA_PL0209A,PL,22.0,urban,background,63.4,21.983683725767694
STA_PL0205A,PL,59.0,urban,traffic,100.0,27.635545617658185
STA_PL0198A,PL,215.0,urban,background,100.0,17.010739463937522
STA_PL0197A,PL,125.0,urban,traffic,2228.5,45.56671103016274
STA_PL0194A,PL,114.0,urban,background,2228.5,21.793479048723377
STA_PL0193A,PL,118.0,suburban,background,2228.5,16.173462454639814
STA_PL0211A,PL,77.0,rural,background,79.9,7.977614179228642
STA_PL0247A,PL,122.0,rural,background,103.7,10.487681954750117
STA_PL0248A,PL,10.0,urban,background,1721.9,16.924128235509553
STA_PL0249A,PL,26.0,urban,traffic,1721.9,24.873759642653262
STA_PL0501A,PL,223.0,urban,background,2393.9,31.943091987709966
STA_PL0495A,PL,203.0,urban,background,177.7,18.08003337770328
STA_PL0468A,PL,70.0,urban,background,63.6,15.315717923780037
STA_PL0398A,PL,97.0,urban,background,99.3,15.668138751984088
STA_PL0321A,PL,277.0,urban,background,154.4,14.587029789245108
STA_PL0317A,PL,130.0,urban,background,92.6,17.12761327258639
STA_PL0312A,PL,170.0,urban,background,48.1,9.628449057882287
STA_PL0298A,PL,31.0,urban,traffic,81.8,25.703516057741894
STA_PL0295A,PL,15.0,urban,background,72.8,13.375692672697056
STA_PL0276A,PL,156.0,urban,background,136.0,11.171635866733732
STA_PL0273A,PL,225.0,urban,background,179.4,22.025200478505372
STA_PL0252A,PL,47.0,urban,traffic,270.9,28.19665785786149
STA_PL0192A,PL,424.0,urban,background,154.4,15.207159209296114
STA_PL0190A,PL,122.0,urban,background,129.0,21.317764372261628
STA_PL0187A,PL,267.0,urban,background,154.4,17.337447287118035
STA_PL0182A,PL,2.0,rural,background,69.2,7.502474076276879
STA_PL0094A,PL,177.0,rural,background,88.5,10.72214422751174
STA_PL0091A,PL,226.0,urban,background,66.7,18.1216616138907
STA_PL0079A,PL,144.0,urban,background,50.6,14.980632951402367
STA_PL0077A,PL,121.0,rural,background,56.8,5.183876874665934
STA_PL0072A,PL,59.0,urban,traffic,270.9,20.311873599241835
STA_PL0068A,PL,82.0,rural,background,270.9,8.411903304917592
STA_PL0066A,PL,44.0,suburban,background,100.0,9.764467469031668
STA_PL0064A,PL,49.0,urban,background,270.9,24.557280216331268
STA_PL0054A,PL,356.0,rural,industrial,100.0,10.425220698653344
STA_PL0052A,PL,40.0,urban,background,1857.0,17.856977093802193
STA_PL0050A,PL,5.0,urban,background,1857.0,14.68374221675938
STA_PL0049A,PL,105.0,urban,background,1857.0,16.502535452831626
STA_PL0048A,PL,70.0,urban,background,1857.0,10.863844678487409
STA_PL0096A,PL,235.0,urban,background,2345.6,18.61101998033845
STA_PL0502A,PL,228.0,urban,background,175.8,19.615121774538068
STA_PL0104A,PL,186.0,urban,industrial,175.1,19.929913035064605
STA_PL0115A,PL,189.0,urban,background,175.1,17.601027757909037
STA_PL0175A,PL,120.0,urban,background,60.8,14.751892016174073
STA_PL0171A,PL,25.0,urban,background,64.7,13.727322639418324
STA_PL0151A,PL,128.0,urban,background,43.7,14.4973490898336
STA_PL0150A,PL,180.0,rural,background,98.7,3.4822152310062897
STA_PL0148A,PL,145.0,urban,background,98.7,14.04393555467664
STA_PL0143A,PL,85.0,urban,background,3495.3,26.233049484907063
STA_PL0141A,PL,102.0,urban,background,3495.3,26.737672244498032
STA_PL0140A,PL,103.0,urban,traffic,3495.3,50.31168395657558
STA_PL0138A,PL,159.0,urban,background,106.3,23.168637553772253
STA_PL0136A,PL,101.0,urban,background,99.3,18.92097198727699
STA_PL0134A,PL,99.0,suburban,background,261.9,25.336764279641308
STA_PL0129A,PL,91.0,suburban,background,206.1,15.87626943489568
STA_PL0128A,PL,72.0,rural,background,261.9,8.039173141140717
STA_PL0126A,PL,844.0,urban,background,128.1,20.50494043396086
STA_PL0121A,PL,327.0,rural,background,152.6,5.790878616061901
STA_PL0105A,PL,166.0,rural,background,98.3,13.2197612389395
STA_PL0046A,PL,7.0,urban,background,1857.0,17.030523476671522
STA_PL0503A,PL,132.0,urban,background,115.6,18.17714834662005
STA_PL0505A,PL,179.0,rural,background,100.0,8.935050143607574
STA_PL0705A,PL,333.0,urban,traffic,286.3,32.36145871913053
STA_PL0704A,PL,275.0,urban,background,150.7,25.568429447118763
STA_PL0691A,PL,270.0,rural,background,66.7,5.557719521007488
STA_PL0688A,PL,67.0,urban,background,270.9,13.778771090079866
STA_PL0687A,PL,226.0,urban,background,100.0,19.076952467766077
STA_PL0686A,PL,470.0,urban,background,154.4,8.03590133102947
STA_PL0682A,PL,117.0,urban,background,72.8,15.06130922823274
STA_PL0681A,PL,133.0,urban,background,48.1,11.724485501490676
STA_PL0700A,PL,92.0,urban,background,134.1,17.65259034283611
STA.IT1817A,IT,10.0,suburban,traffic,324.9,23.27465122411691
STA_PL0677A,PL,167.0,urban,background,136.0,17.55003522202008
STA_PL0675A,PL,126.0,urban,background,43.4,11.478061657968887
STA_PL0673A,PL,96.0,suburban,background,261.9,16.217884817013864
STA_PL0563A,PL,143.0,suburban,background,150.7,19.039888210198217
STA_PL0561A,PL,186.0,rural,background,55.9,7.608853602752613
STA_PL0560A,PL,19.0,urban,background,64.7,12.272187184818664
STA_PL0559A,PL,17.0,urban,background,105.9,17.10432914579209
STA_PL0558A,PL,163.0,urban,background,55.9,16.786518639692485
STA_PL0552A,PL,340.0,urban,background,274.5,15.498282831142724
STA_PL0550A,PL,305.0,urban,background,152.6,24.868669626360393
STA_PL0544A,PL,223.0,urban,background,98.3,20.153452140948925
STA_PL0543A,PL,206.0,urban,background,2345.6,24.33136781252644
STA_PL0539A,PL,95.0,suburban,background,206.1,16.06655938934357
STA_PL0529A,PL,250.0,urban,background,379.8,22.30409331822215
STA_PL0520A,PL,143.0,urban,background,1857.0,18.082682533542584
STA_PL0518A,PL,223.0,urban,background,85.8,11.128946078975966
STA_PL0509A,PL,180.0,urban,background,98.3,18.84690923299882
STA_PL0507A,PL,191.0,urban,background,169.6,21.645149379440536
STA_PL0565A,PL,188.0,urban,background,71.6,7.518481201439411
STA_PL0504A,PL,295.0,urban,background,154.4,15.661652140489155
STA_PL0567A,PL,294.0,urban,traffic,1944.1,55.179229550334355
STA_PL0574A,PL,141.0,urban,industrial,41.9,13.987831818264365
STA_PL0657A,PL,132.0,urban,background,85.4,10.265990199630279
STA_PL0649A,PL,134.0,rural,background,59.0,4.239480670713049
STA_PL0647A,PL,216.0,urban,traffic,175.8,30.185442371602672
STA_PL0641A,PL,209.0,urban,traffic,2393.9,41.11882337208484
STA_PL0640A,PL,260.0,suburban,background,179.4,18.733641281256983
STA_PL0635A,PL,197.0,urban,traffic,2345.6,32.522933929569035
STA_PL0622A,PL,371.0,rural,background,85.8,5.08663870625637
STA_PL0618A,PL,230.0,suburban,background,179.4,16.40717700132156
STA_PL0594A,PL,201.0,urban,background,90.5,14.083210724027168
STA_PL0591A,PL,160.0,urban,background,79.9,15.476541757800744
STA_PL0585A,PL,345.0,urban,background,100.0,11.955489128364494
STA_PL0582A,PL,51.0,urban,background,270.9,15.023174820021985
STA_PL0581A,PL,85.0,suburban,background,91.9,10.54958871575088
STA_PL0580A,PL,23.0,urban,traffic,96.6,21.225466709891986
STA_PL0575A,PL,86.0,urban,background,63.4,9.276826496795847
STA_PL0573A,PL,80.0,suburban,background,134.1,13.87092769210097
STA_PL0045A,PL,51.0,urban,background,1857.0,19.35891970968548
STA_PL0031A,PL,103.0,urban,background,103.7,13.954003664193705
STA.IT2093A,IT,467.0,urban,background,140.0,6.6884359088824565
STA.IT2092A,IT,479.0,urban,traffic,140.0,21.33609836911982
STA.IT2090A,IT,2.0,rural-nearcity,industrial,105.9,11.038632042695204
STA.IT2066A,IT,475.0,suburban,industrial,106.0,12.0272137134158
STA.IT2064A,IT,516.0,suburban,industrial,106.0,10.841175700109492
STA.IT2060A,IT,61.0,rural,background,77.5,1.6772622607054162
STA.IT2096A,IT,260.0,urban,background,71.8,29.733903610768674
STA.IT2059A,IT,25.0,urban,background,77.5,5.579555692274098
STA.IT2052A,IT,135.0,urban,background,311.1,14.789685603782775
STA.IT2051A,IT,130.0,suburban,background,324.9,16.81007763187551
STA.IT2044A,IT,50.0,urban,traffic,286.3,29.359968475328344
STA.IT2036A,IT,598.0,urban,background,198.0,13.077670305963169
STA.IT2033A,IT,501.0,suburban,background,198.0,7.295917166590206
STA.IT2102A,IT,259.0,urban,traffic,73.3,26.55286974452973
STA.IT2104A,IT,666.0,suburban,background,194.6,10.299912816041848
STA.IT2109A,IT,329.0,urban,background,107.3,8.458868384968019
STA.IT2160A,IT,794.0,rural,background,59.6,1.7537671232876713
STA.IT2151A,IT,50.0,suburban,background,212.4,12.853421467650875
STA.IT2150A,IT,100.0,rural,background,286.3,11.792166731635715
STA.IT2149A,IT,200.0,rural,background,212.4,7.243413853250598
STA.IT2148A,IT,100.0,suburban,background,212.4,14.061064602802045
STA.IT2146A,IT,35.0,suburban,industrial,324.9,24.432417497310592
STA.IT2145A,IT,55.0,urban,industrial,324.9,19.684104056669096
STA.IT2144A,IT,40.0,suburban,industrial,324.9,20.580854852634896
STA.IT2143A,IT,15.0,suburban,traffic,324.9,14.901104915375573
STA.IT2139A,IT,20.0,suburban,industrial,212.4,18.164883380144943
STA.IT2137A,IT,20.0,suburban,background,212.4,16.603229884196708
STA.IT2134A,IT,95.0,suburban,background,107.3,10.679230392194707
STA.IT2128A,IT,281.0,suburban,background,73.3,15.569531069531072
STA.IT2121A,IT,301.0,urban,traffic,283.2,24.38251491509867
STA.IT2114A,IT,623.0,suburban,industrial,106.0,8.886499053556257
STA.IT2028A,IT,20.0,urban,background,171.3,17.982631115434565
STA.IT2026A,IT,224.0,suburban,industrial,171.3,12.144276235252962
STA.IT2021A,IT,118.0,urban,traffic,236.6,15.963044659254827
STA.IT2018A,IT,139.0,suburban,traffic,212.4,16.784023584244572
STA.IT1898A,IT,40.0,urban,background,176.3,26.05814708079513
STA.IT1889A,IT,101.0,urban,background,252.1,5.6402360955146245
STA.IT1888A,IT,187.0,urban,background,252.1,23.740330824533448
STA.IT1886A,IT,5.0,urban,traffic,250.3,28.359269299711038
STA.IT1873A,IT,215.0,urban,background,820.9,25.956311425352936
STA.IT1860A,IT,319.0,urban,background,106.0,26.74738805595691
STA.IT1859A,IT,197.0,urban,traffic,87.8,44.46577706200391
STA.IT1856A,IT,673.0,urban,background,59.6,8.65365296803653
STA.IT1837A,IT,26.0,urban,traffic,823.7,58.280379515873975
STA.IT1836A,IT,31.0,urban,background,823.7,42.58892412783606
STA.IT1835A,IT,41.0,urban,background,823.7,33.288186516043744
STA.IT1834A,IT,32.0,urban,traffic,823.7,49.74129958627403
STA_PL0039A,PL,195.0,urban,industrial,2393.9,27.03710408623035
STA.IT1823A,IT,100.0,suburban,background,324.9,14.966759965897241
STA.IT1899A,IT,160.0,urban,background,311.1,14.514614033943865
STA.IT2167A,IT,6.0,suburban,background,148.9,7.792237442922374
STA.IT1901A,IT,498.0,urban,background,106.0,14.540071828161876
STA.IT1906A,IT,31.0,urban,background,823.7,38.862115621156214
STA.IT2014A,IT,211.0,rural,background,459.1,17.152634002262868
STA.IT2013A,IT,255.0,urban,background,151.1,28.260619414861058
STA.IT2012A,IT,55.0,suburban,background,823.7,19.721483469562035
STA.IT2009A,IT,275.0,urban,background,77.5,11.340292110631488
STA.IT2007A,IT,323.0,urban,background,514.8,22.193781600406837
STA.IT1989A,IT,40.0,urban,traffic,171.3,19.074198376166212
STA.IT1967A,IT,290.0,urban,background,57.4,19.34588396689542
STA.IT1963A,IT,1576.0,rural,background,333.8,5.770767480085977
STA.IT1962A,IT,170.0,urban,background,55.3,27.19252667784834
STA.IT1961A,IT,1639.0,rural,background,73.3,5.4707100932213155
STA.IT1953A,IT,50.0,suburban,industrial,286.3,9.806267413065381
STA.IT1932A,IT,58.0,urban,traffic,286.3,16.747749961250168
STA.IT1902A,IT,209.0,rural,background,106.0,11.282769679708595
STA.IT1890A,IT,925.0,urban,background,64.7,3.1891267145749884
STA.IT2175A,IT,146.0,urban,background,91.3,16.241530740276033
Station_GB1008A,GB,3.0,urban,traffic,327.3,17.746009125194064
Station_GB1005A,GB,7.0,urban,background,325.9,12.334225143352327
Station_GB0997A,GB,4.0,urban,industrial,541.3,16.836715335564207
Station_GB0996A,GB,41.0,urban,traffic,160.0,25.198473215861693
Station_GB0934A,GB,59.0,urban,background,130.8,16.556526710184368
Station_GB0925A,GB,11.0,urban,traffic,56.3,22.16417184464633
Station_GB1028A,GB,40.0,urban,background,3573.0,23.749373471237284
Station_GB0923A,GB,27.0,urban,traffic,76.2,38.21629433525569
Station_GB0742A,GB,6.0,urban,traffic,26.1,19.14166705411168
Station_GB0735A,GB,4.0,urban,industrial,541.3,14.410679866951694
Station_GB0657A,GB,10.0,urban,traffic,3573.0,60.60204520735758
Station_GB0646A,GB,41.0,urban,background,4405.0,27.512810351836208
STA.IT2287A,IT,10.0,urban,background,252.1,24.663325423402252
Station_GB0839A,GB,81.0,urban,background,1969.8,18.32890272034971
Station_GB1035A,GB,27.0,urban,traffic,3573.0,29.30161090242189
Station_GB1044A,GB,35.0,urban,traffic,3573.0,30.699836659104573
STA_PL0014A,PL,176.0,rural,background,103.1,10.61231010508912
STA.IT2174A,IT,24.0,urban,traffic,259.1,26.290995379043334
STA_PL0028A,PL,645.0,rural,background,100.0,6.079853890421151
STA_PL0012A,PL,207.0,urban,traffic,2393.9,60.81694460750261
STA_PL0008A,PL,273.0,urban,background,1944.1,29.67652536538179
STA_PL0005R,PL,157.0,rural,background,48.1,3.9220125389782585
STA_NO0102A,NO,153.0,suburban,traffic,11.8,25.971276881117802
STA_ES1828A,ES,30.0,suburban,background,138.2,6.266648943240727
Station_GB1091A,GB,85.0,urban,traffic,1969.8,50.89837603821233
Station_GB1085A,GB,84.0,urban,background,118.4,12.374209330670533
Station_GB1074A,GB,53.0,urban,traffic,130.8,22.453365251719895
Station_GB1062A,GB,9.0,urban,traffic,588.7,32.337604544414965
Station_GB1059A,GB,43.0,urban,traffic,4405.0,34.17685095617612
STA.IT2284A,IT,583.0,suburban,industrial,38.8,27.969808711684717
STA.IT2281A,IT,265.0,suburban,background,143.7,3.775696476216321
STA.IT2222A,IT,59.0,suburban,industrial,350.1,22.242322428651
STA.IT2221A,IT,83.0,urban,industrial,2634.5,29.592279609390395
STA.IT2220A,IT,45.0,suburban,industrial,350.1,28.375937612324552
STA.IT2219A,IT,27.0,urban,background,2634.5,28.361726273225557
STA.IT2218A,IT,39.0,suburban,traffic,350.1,22.76419304256227
STA.IT2217A,IT,45.0,suburban,background,2634.5,20.85844902728331
STA.IT2216A,IT,57.0,suburban,background,2634.5,28.95914966599541
STA.IT2215A,IT,128.0,suburban,background,133.9,13.739128484824654
STA.IT2214A,IT,48.0,urban,traffic,222.3,24.04394213028933
STA.IT2212A,IT,31.0,urban,background,2634.5,28.90937228806983
STA.IT2211A,IT,29.0,suburban,industrial,2634.5,21.342871821393327
STA.IT2279A,IT,570.0,suburban,traffic,71.8,57.67598247855366
STA.IT2210A,IT,303.0,suburban,industrial,150.1,11.99907201332767
STA.IT2223A,IT,20.0,suburban,industrial,2634.5,30.88528451967501
STA.IT2224A,IT,29.0,suburban,industrial,350.1,30.65376563642685
